OriginalListPrice,ListingKey,CloseDate,ClosePrice,ListAgentFirstName,ListAgentLastName,Latitude,Longitude,UnparsedAddress,PropertyType,LivingArea,ListPrice,DaysOnMarket,ListOfficeName,BuyerOfficeName,CoListOfficeName,ListAgentFullName,CoListAgentFirstName,CoListAgentLastName,BuyerAgentMlsId,BuyerAgentFirstName,BuyerAgentLastName,FireplacesTotal,AssociationFeeFrequency,AboveGradeFinishedArea,ListingKeyNumeric,MLSAreaMajor,TaxAnnualAmount,CountyOrParish,PropertyType,MlsStatus,ElementarySchool,ListAgentFirstName,AttachedGarageYN,ParkingTotal,BuilderName,PropertySubType,LotSizeAcres,SubdivisionName,BuyerOfficeAOR,YearBuilt,DaysOnMarket,StreetNumberNumeric,LivingArea,ListingId,BathroomsTotalInteger,City,TaxYear,BuildingAreaTotal,BedroomsTotal,ContractStatusChangeDate,Longitude,ElementarySchoolDistrict,CoBuyerAgentFirstName,PurchaseContractDate,ListingContractDate,BelowGradeFinishedArea,BusinessType,Latitude,ListPrice,StateOrProvince,CoveredSpaces,MiddleOrJuniorSchool,FireplaceYN,Stories,HighSchool,Levels,ListAgentLastName,CloseDate,LotSizeDimensions,LotSizeArea,MainLevelBedrooms,NewConstructionYN,GarageSpaces,HighSchoolDistrict,PostalCode,BuyerOfficeName,AssociationFee,LotSizeSquareFeet,MiddleOrJuniorSchoolDistrict,UnparsedAddress
2500000.0,1153578162,,,Geoff,McIntosh,33.683766,-116.275014,50220 Via Puente,Residential,4513.0,2500000.0,35,Coldwell Banker Realty,,Coldwell Banker Residential Brokerage,Geoff McIntosh,Daniel,Stuart,,,,,Monthly,,1153578162,313 - La Quinta South of HWY 111,,Riverside,Residential,Active,Benjamin Franklin,Geoff,True,3.0,,SingleFamilyResidence,0.32,Palmilla,,2004,35,50220,4513.0,219143834DA,5,La Quinta,,,4,2026-02-26,-116.275014,,,,2026-02-26,,,33.683766,2500000.0,CA,,La Quinta,True,1,La Quinta,One,McIntosh,,,13939.0,,False,3.0,Desert Sands Unified,92253,,980.0,13939.0,,50220 Via Puente
1000000.0,1153578112,,,Jennifer,Triana,33.239232,-117.334205,3672 Cypress,Residential,2463.0,1000000.0,30,Real Brokerage Technologies,,,Jennifer Triana,,,,,,,,,1153578112,92058 - Oceanside,,San Diego,Residential,Pending,,Jennifer,True,2.0,,SingleFamilyResidence,0.283,Oceanside,,2005,30,3672,2463.0,SW26042402,2,Oceanside,,,4,2026-03-28,-117.334205,,,2026-03-28,2026-02-25,,,33.239232,1000000.0,CA,,,False,1,,One,Triana,,,12329.0,4,False,2.0,Oceanside Unified,92058,,0.0,12329.0,,3672 Cypress
2995.0,1153577798,,,Arvin,Nazari,34.156994,-118.261922,408 Burchett 6,ResidentialLease,867.0,2995.0,15,California State Realty,,,Arvin Nazari,,,,,,,,,1153577798,699 - Not Defined,,Los Angeles,ResidentialLease,Active,,Arvin,True,2.0,,Condominium,0.5486,,,1980,15,408,867.0,GD26042397,2,Glendale,,,2,2026-02-24,-118.261922,,,,2026-02-24,,,34.156994,2995.0,CA,,,False,1,,One,Nazari,,,23898.0,2,False,2.0,Glendale Unified,91203,,,23898.0,,408 Burchett 6
1399000.0,1153577787,,,Miranda,Mattos,37.70898907,-121.72787526,5741 Rainflower Dr,Residential,2365.0,1399000.0,6,Compass,Compass,,Miranda Mattos,,,CCBE-206542652,Erin,Ahern,,,,1153577787,,,Alameda,Residential,Pending,,Miranda,True,3.0,,SingleFamilyResidence,0.1927,NORTH LIVERMORE,BayEast,1994,6,5741,2365.0,41125206,3,Livermore,,,5,2026-03-04,-121.72787526,,,2026-03-04,2026-02-26,,,37.70898907,1399000.0,CA,,,True,2,,Two,Mattos,,,8392.0,,False,3.0,Livermore Valley,94551,Compass,,8392.0,,5741 Rainflower Dr
1098000.0,1153577786,2026-03-16,1250000.0,Miranda,Mattos,37.68848716,-121.73089109,732 Hazel St,Residential,1396.0,1098000.0,6,Compass,"EXP Realty of California, Inc",,Miranda Mattos,,,CCBE-166026747,Dewey,Vuong,,,,1153577786,,,Alameda,Residential,Closed,,Miranda,True,2.0,,SingleFamilyResidence,0.1537,NORTH LIVERMORE,BayEast,1971,6,732,1396.0,41125205,2,Livermore,,,4,2026-03-16,-121.73089109,,,2026-03-04,2026-02-26,,,37.68848716,1098000.0,CA,,,True,1,,One,Mattos,2026-03-16,,6697.0,,False,2.0,Livermore Valley,94550,"EXP Realty of California, Inc",,6697.0,,732 Hazel St
1335000.0,1153576666,2026-03-23,1345000.0,Maria,Galindo,33.834565,-117.850089,2776 N Beechwood,Residential,1807.0,1335000.0,6,Coldwell Banker Platinum Prop,Keller Williams Realty Irvine,,Maria Galindo,,,OCVAZQFIO,Fio,Vazquez,,,,1153576666,RVB - Riverbend,,Orange,Residential,Closed,,Maria,True,2.0,,SingleFamilyResidence,0.1809,,OrangeCounty,1964,6,2776,1807.0,OC26042392,2,Orange,,,3,2026-03-23,-117.850089,,,2026-03-04,2026-02-24,,,33.834565,1335000.0,CA,,,True,1,,One,Galindo,2026-03-23,,7878.0,3,False,2.0,Orange Unified,92865,Keller Williams Realty Irvine,0.0,7878.0,,2776 N Beechwood
2798000.0,1153576575,,,Elijah,Shin,34.109039,-118.217583,4209 Sea View Lane,Residential,2968.0,2798000.0,33,Dream Realty & Investments Inc,,Dream Realty & Investments Inc,Elijah Shin,David,Shin,,,,,,,1153576575,680 - Mount Washington,,Los Angeles,Residential,Active,,Elijah,,2.0,,SingleFamilyResidence,0.1279,,,2025,33,4209,2968.0,26656905,3,Los Angeles,,2968.0,3,2026-02-26,-118.217583,,,,2026-02-26,,,34.109039,2798000.0,CA,,,True,,,ThreeOrMore,Shin,,,5570.0,,False,2.0,,90065,,,5570.0,,4209 Sea View Lane
945000.0,1153576567,2026-03-26,975000.0,Mikle,Norton,33.801843,-118.105599,2518 Vuelta Grande,Residential,1869.0,945000.0,6,Seven Gables Real Estate,Barela Investments Inc,,Mikle Norton,,,SBARESTE,Stefanie,Barela,,,,1153576567,"33 - Lakewood Plaza, Rancho",,Los Angeles,Residential,Closed,,Mikle,False,6.0,,SingleFamilyResidence,0.1344,Plaza South of Spring (PZS),OrangeCounty,1952,6,2518,1869.0,PW26028988,2,Long Beach,,,3,2026-03-26,-118.105599,,,2026-03-05,2026-02-26,120.0,,33.801843,945000.0,CA,,,True,1,,One,Norton,2026-03-26,,5853.0,3,False,2.0,Long Beach Unified,90815,Barela Investments Inc,0.0,5853.0,,2518 Vuelta Grande
1721000.0,1153576552,,,Shuang,Li,37.31885063,-121.93629178,550 Halsey Avenue,Residential,1486.0,1550000.0,32,Red Fox Realty,,,Shuang Li,,,,,,,,,1153576552,699 - Not Defined,,Santa Clara,Residential,Active,,Shuang,False,0.0,,SingleFamilyResidence,0.1446,,,1947,32,550,1486.0,ML82036318,2,San Jose,,,3,2026-02-26,-121.93629178,,,,2026-02-26,,,37.31885063,1550000.0,CA,,,True,1,,,Li,,,6300.0,,False,0.0,Other,95128,,,6300.0,,550 Halsey Avenue
379000.0,1153576528,,,MEGHAN,HARDIN,34.249473,-117.201911,27500 State Highway 189 81,ManufacturedInPark,,379000.0,35,COLDWELL BANKER SKY RIDGE REALTY,,,MEGHAN HARDIN,,,,,,,,,1153576528,287A - Arrowhead Woods,,San Bernardino,ManufacturedInPark,Active,,MEGHAN,,0.0,,,,,,1960,35,27500,,IG26042394,2,Lake Arrowhead,,,2,2026-02-25,-117.201911,,,,2026-02-25,,,34.249473,379000.0,CA,,,,,,,HARDIN,,,,,,0.0,Rim of the World,92352,,,,,27500 State Highway 189 81
310000.0,1153576517,,,Amber Seo,Campos,34.064711,-118.301977,525 S Ardmore Avenue 351,Residential,368.0,310000.0,8,New Star Realty,,,Amber Seo Campos,,,,,,,Monthly,,1153576517,C17 - Mid-Wilshire,,Los Angeles,Residential,Active,,Amber Seo,,0.0,,Condominium,1.6881,,,1973,8,525,368.0,26656939,1,Los Angeles,,368.0,0,2026-02-26,-118.301977,,,,2026-02-26,,,34.064711,310000.0,CA,,,False,1,,One,Campos,,,73535.0,,False,,,90020,,405.0,73535.0,,525 S Ardmore Avenue 351
599999.0,1153576501,,,Casey,Schein,34.235243,-118.548953,9000 Vanalden Avenue 108,Residential,1458.0,599999.0,17,RE/MAX of Santa Clarita,,RE/MAX of Santa Clarita,Casey Schein,Mark,Allan,,,,,Monthly,,1153576501,NR - Northridge,,Los Angeles,Residential,Pending,Calahan,Casey,True,2.0,,Townhouse,5.4817,,,1979,17,9000,1458.0,SR26042372,3,Northridge,,,2,2026-03-24,-118.548953,,,2026-03-24,2026-02-01,,,34.235243,599999.0,CA,,,True,,,ThreeOrMore,Schein,,,238784.0,0,False,2.0,Los Angeles Unified,91324,,650.0,238784.0,,9000 Vanalden Avenue 108
3200.0,1153576485,2026-03-09,3200.0,Peng,Dong,34.085644,-117.752196,234 Promenade,ResidentialLease,1826.0,3200.0,1,Re/Max Champions,Re/Max Champions,,Peng Dong,,,TRDONGPEN,Peng,Dong,,,,1153576485,687 - Pomona,,Los Angeles,ResidentialLease,Closed,,Peng,True,2.0,,SingleFamilyResidence,0.0803,,TriCounties,2015,1,234,1826.0,TR26042393,3,Pomona,,,3,2026-03-09,-117.752196,,,2026-02-27,2026-02-25,,,34.085644,3200.0,CA,,,False,2,,Two,Dong,2026-03-09,,3500.0,0,False,2.0,Pomona Unified,91767,Re/Max Champions,,3500.0,,234 Promenade
399900.0,1153576477,,,Kyle,Krantz,34.439272,-117.234731,19484 Lynbrook,Residential,1768.0,390000.0,28,H & M Realty Group,,,Kyle Krantz,,,,,,,Monthly,,1153576477,APPV - Apple Valley,,San Bernardino,Residential,Active,,Kyle,True,6.0,,SingleFamilyResidence,0.1289,,,2007,28,19484,1768.0,PW26042257,2,Apple Valley,,,2,2026-02-19,-117.234731,,,,2026-02-19,,,34.439272,390000.0,CA,,,True,1,,One,Krantz,,,5614.0,2,False,2.0,Apple Valley Unified,92308,,262.0,5614.0,,19484 Lynbrook
1200000.0,1153576466,,,Norma,Roth,32.61470485,-117.01196052,972 Merced River Rd,Residential,2928.0,1200000.0,7,Coldwell Banker West,,,Norma Roth,,,,,,,Monthly,,1153576466,91913 - Chula Vista,,San Diego,Residential,Pending,,Norma,True,5.0,,SingleFamilyResidence,,Chula Vista,,2003,7,972,2928.0,260004460SD,4,Chula Vista,,,5,2026-03-05,-117.01196052,,,2026-03-05,2026-02-26,,,32.61470485,1200000.0,CA,,,True,2,,Two,Roth,,,,,False,2.0,,91913,,138.0,,,972 Merced River Rd
3200.0,1153576405,2026-03-12,3000.0,Yamin,Wu,33.972023,-117.553849,6383 Volans Court,ResidentialLease,1668.0,3200.0,8,JC Pacific Corp.,None MRML,,Yamin Wu,,,NONE,NONE,NONE,,,,1153576405,699 - Not Defined,,Riverside,ResidentialLease,Closed,,Yamin,True,2.0,,Condominium,,,Mrmls,2016,8,6383,1668.0,TR26042390,3,Eastvale,,,3,2026-03-12,-117.553849,,NONE,2026-03-06,2026-02-25,,,33.972023,3200.0,CA,,,False,,,ThreeOrMore,Wu,2026-03-12,,,0,False,2.0,Corona-Norco Unified,91752,None MRML,,,,6383 Volans Court
790000.0,1153576355,2026-03-24,815000.0,Brittney,Vanderlei,34.87759,-120.417783,1121 Jefferson Court,Residential,1758.0,790000.0,4,CHAMPION Real Estate,Keller Williams Realty Santa Barbara,,Brittney Vanderlei,,,PI01864709,Scott,Taylor,,,,1153576355,OREA - SM/Orcutt East,,Santa Barbara,Residential,Closed,,Brittney,True,3.0,,SingleFamilyResidence,0.22,,PismoCoast,1983,4,1121,1758.0,PI26042351,2,Santa Maria,,,3,2026-03-24,-120.417783,,,2026-03-02,2026-02-25,,,34.87759,790000.0,CA,,,True,1,,One,Vanderlei,2026-03-24,9583,9583.0,3,False,3.0,Santa Maria Joint Union,93455,Keller Williams Realty Santa Barbara,0.0,9583.0,,1121 Jefferson Court
690000.0,1153576291,,,Juan,Hernandez,36.71053125,-121.61301669,949 Nantucket Boulevard 14,Residential,1727.0,690000.0,31,Caminos Real Estate,,,Juan Hernandez,,,,,,,,,1153576291,699 - Not Defined,,Monterey,Residential,Active,,Juan,True,2.0,,Townhouse,,,,1996,31,949,1727.0,ML82036315,3,Salinas,,,3,2026-02-26,-121.61301669,,,,2026-02-26,,,36.71053125,690000.0,CA,,,True,,,,Hernandez,,,,,False,2.0,Other,93906,,300.0,,,949 Nantucket Boulevard 14
678000.0,1153576237,,,Jennifer,Hansen-Romero,37.93321434,-122.29822632,407 Vista Heights Rd,Residential,1298.0,678000.0,33,Winkler Real Estate Group,,,Jennifer Hansen-Romero,,,,,,,Monthly,,1153576237,,,Contra Costa,Residential,Active,,Jennifer,True,2.0,,Townhouse,0.0167,None,,1980,33,407,1298.0,41125204,2,El Cerrito,,,2,2026-02-26,-122.29822632,,,,2026-02-26,,,37.93321434,678000.0,CA,,,True,,,ThreeOrMore,Hansen-Romero,,,729.0,,False,2.0,West Contra Costa,94530,,629.0,729.0,,407 Vista Heights Rd
1140000.0,1153576191,,,James,Suer,33.854709,-116.538834,2695 N Mccarn Road,Residential,1225.0,1140000.0,7,LPT Realty,,,James Suer,,,,,,,,,1153576191,331 - North End Palm Springs,,Riverside,Residential,Active,,James,True,10.0,,SingleFamilyResidence,0.24,Victoria Park/Vista Norte,,1960,7,2695,1225.0,219143833DA,2,Palm Springs,,,3,2026-02-24,-116.538834,,,,2026-02-24,,,33.854709,1140000.0,CA,,,True,1,,One,Suer,,,10454.0,,False,2.0,,92262,,,10454.0,,2695 N Mccarn Road
1395000.0,1153576181,,,Gene,Bush,34.09177,-118.253818,2074 Cerro Gordo Street,Residential,1388.0,1395000.0,12,Coldwell Banker Realty,,,Gene Bush,,,,,,,,,1153576181,C21 - Silver Lake - Echo Park,,Los Angeles,Residential,Pending,,Gene,,4.0,,SingleFamilyResidence,0.0778,,,2016,12,2074,1388.0,26655271,3,Los Angeles,,1388.0,2,2026-03-10,-118.253818,,,2026-03-10,2026-02-26,,,34.09177,1395000.0,CA,,,True,,,MultiSplit,Bush,,,3387.0,,False,2.0,,90039,,,3387.0,,2074 Cerro Gordo Street
1100000.0,1153576179,,,Philip,Hsu,34.047028,-117.859743,1668 Chestnut Hill,Residential,2073.0,1100000.0,5,Universal Elite Realty,,,Philip Hsu,,,,,,,,,1153576179,668 - Walnut,,Los Angeles,Residential,Pending,,Philip,True,2.0,,SingleFamilyResidence,0.5477,,,1965,5,1668,2073.0,AR26042384,2,Walnut,,,3,2026-03-04,-117.859743,,,2026-03-04,2026-02-26,,,34.047028,1100000.0,CA,,,True,1,,One,Hsu,,,23857.0,3,False,2.0,Walnut Valley Unified,91789,,0.0,23857.0,,1668 Chestnut Hill
710000.0,1153576173,,,Alex,Yuriar,34.073545,-117.749266,1580 Bradford,ResidentialIncome,,710000.0,17,KELLER WILLIAMS PREMIER PROPER,,,Alex Yuriar,,,,,,,,,1153576173,687 - Pomona,,Los Angeles,ResidentialIncome,ActiveUnderContract,,Alex,,2.0,,Duplex,0.1232,,,1937,17,1580,,CV26039494,,Pomona,,1460.0,,2026-03-10,-117.749266,,,2026-03-10,2026-02-21,,,34.073545,710000.0,CA,,,,1,,One,Yuriar,,,5367.0,,False,2.0,,91767,,,5367.0,,1580 Bradford
649000.0,1153576172,,,Daniel,Ahn,34.064901,-118.282572,435 S La Fayette Park Place 318,Residential,1428.0,649000.0,10,New Star Realty & Investment,,,Daniel Ahn,,,,,,,Monthly,,1153576172,C42 - Downtown L.A.,,Los Angeles,Residential,ActiveUnderContract,,Daniel,,2.0,,Condominium,1.0781,,,1981,10,435,1428.0,SB26042386,2,Los Angeles,,,2,2026-03-12,-118.282572,,,2026-03-12,2026-02-24,,,34.064901,649000.0,CA,,,False,1,,One,Ahn,,,46963.0,2,False,0.0,Los Angeles Unified,90057,,620.0,46963.0,,435 S La Fayette Park Place 318
4690000.0,1153576101,,,Nanette,Basin,34.160725,-118.496017,4939 Petit Avenue,Residential,6150.0,4690000.0,29,Coldwell Banker Realty,,Coldwell Banker Realty,Nanette Basin,Karin,Miller,,,,,,,1153576101,ENC - Encino,,Los Angeles,Residential,Active,,Nanette,True,4.0,,SingleFamilyResidence,0.2424,,,2025,29,4939,6150.0,26656887,6,Encino,,6150.0,6,2026-02-25,-118.496017,,,,2026-02-25,,,34.160725,4690000.0,CA,,,True,2,,Two,Basin,,55x187,10560.0,,True,2.0,,91436,,,10560.0,,4939 Petit Avenue
4000.0,1153576100,,,Sharona,Farhadian,34.149896,-118.460684,15008 1/2 Greenleaf Street,ResidentialLease,1100.0,4000.0,8,Sotheby's International Realty,,,Sharona Farhadian,,,,,,,,,1153576100,SO - Sherman Oaks,,Los Angeles,ResidentialLease,Active,,Sharona,,2.0,,SingleFamilyResidence,0.2478,,,1824,8,15008,1100.0,26656959,1,Sherman Oaks,,1100.0,2,2026-02-25,-118.460684,,,,2026-02-25,,,34.149896,4000.0,CA,,,True,1,,One,Farhadian,,50x215,10792.0,,False,,,91403,,,10792.0,,15008 1/2 Greenleaf Street
745500.0,1153576079,2026-03-20,750000.0,HUI,WANG,33.956275,-117.600164,14526 Serenade,Residential,2130.0,745500.0,7,IRN REALTY,Real Brokerage Technologies,,HUI WANG,,,WS82789,CHIN,GAN,,Monthly,,1153576079,249 - Eastvale,,Riverside,Residential,Closed,,HUI,True,2.0,,SingleFamilyResidence,0.06,,WestSanGabrielValley,2013,7,14526,2130.0,WS26042359,3,Eastvale,,,3,2026-03-20,-117.600164,,,2026-03-05,2026-02-26,,,33.956275,745500.0,CA,,,False,2,Eleanor Roosevelt,Two,WANG,2026-03-20,,2614.0,2,False,2.0,Corona-Norco Unified,92880,Real Brokerage Technologies,250.0,2614.0,,14526 Serenade
1999999.0,1153575969,,,Arash,Ghods,33.600136,-117.666472,26582 Espalter,Residential,2373.0,1999999.0,10,Black Orchid Realty,,,Arash Ghods,,,,,,,Monthly,,1153575969,MC - Mission Viejo Central,,Orange,Residential,Pending,Deportola,Arash,True,2.5,,SingleFamilyResidence,0.1891,Deane Homes (DE),,1966,10,26582,2373.0,OC26040794,4,Mission Viejo,,,4,2026-03-08,-117.666472,,,2026-03-08,2026-02-24,,,33.600136,1999999.0,CA,,,True,,Mission Viejo,ThreeOrMore,Ghods,,,8236.0,0,False,2.5,Saddleback Valley Unified,92691,,56.0,8236.0,,26582 Espalter
1495000.0,1153575958,,,Marc J.,Robinson,33.827219,-118.196415,3813 Cedar Avenue,Residential,2502.0,1495000.0,8,Keller Williams Beverly Hills,,,Marc J. Robinson,,,,,,,,,1153575958,"6 - Bixby, Bixby Knolls, Los Cerritos",,Los Angeles,Residential,Pending,,Marc J.,False,2.0,,SingleFamilyResidence,0.1653,,,1950,8,3813,2502.0,26656957,2,Long Beach,,2502.0,5,2026-03-06,-118.196415,,,2026-03-06,2026-02-26,,,33.827219,1495000.0,CA,,,True,2,,Two,Robinson,,50x143,7202.0,,False,,,90807,,,7202.0,,3813 Cedar Avenue
1499000.0,1153575910,,,John,Forrest,34.181763,-118.419544,6119 Mary Ellen,Residential,2046.0,1560000.0,20,Forrest Properties,,,John Forrest,Susan,Forrest,,,,,,,1153575910,VG - Valley Glen,,Los Angeles,Residential,Active,,John,True,2.0,,SingleFamilyResidence,0.163,,,1959,20,6119,2046.0,SR26042179,2,Valley Glen,,,4,2026-02-23,-118.419544,,,,2026-02-23,,,34.181763,1560000.0,CA,,,True,1,,One,Forrest,,,7102.0,4,False,2.0,Los Angeles Unified,91401,,0.0,7102.0,,6119 Mary Ellen
2350.0,1153575909,2026-03-04,2350.0,Lynn,Smith,33.051399,-117.297762,217 Lolita Street,ResidentialLease,360.0,2350.0,1,"La Costa Sales & Rentals, Inc","La Costa Sales & Rentals, Inc",,Lynn Smith,,,121606,Lynn,Smith,,,,1153575909,92024 - Encinitas,,San Diego,ResidentialLease,Closed,,Lynn,,0.0,,Apartment,0.0,,NorthSanDiegoCounty,1931,1,217,360.0,NDP2601823,1,Encinitas,,,1,2026-03-04,-117.297762,,,2026-02-27,2026-02-25,,,33.051399,2350.0,CA,,,False,1,,One,Smith,2026-03-04,,0.09,,,0.0,San Dieguito Union,92024,"La Costa Sales & Rentals, Inc",0.0,0.09,,217 Lolita Street
655000.0,1153575908,,,Steven,Pacheco,33.776364,-118.181905,812 E 8th Street,Residential,1313.0,655000.0,33,EXP REALTY OF CALIFORNIA INC,,,Steven Pacheco,,,,,,,,,1153575908,699 - Not Defined,,Los Angeles,Residential,Active,,Steven,False,2.0,,SingleFamilyResidence,0.0476,,,1996,33,812,1313.0,CV26041959,2,Long Beach,,,4,2026-02-26,-118.181905,,,,2026-02-26,,,33.776364,655000.0,CA,,,False,2,,Two,Pacheco,,,2074.0,0,False,2.0,Long Beach Unified,90813,,0.0,2074.0,,812 E 8th Street
825000.0,1153575907,2026-04-01,875000.0,Melissa,Kinsel,38.784357,-122.527186,21145 Yankee Valley Road,Residential,3016.0,825000.0,4,NextHome in the Valley,RE/MAX Gold Lake County,,Melissa Kinsel,,,LCfmcmurray,Faylen,Silva,,,,1153575907,LCHVL - Hidden Valley Lake,,Lake,Residential,Closed,Coyote Valley,Melissa,True,16.0,,SingleFamilyResidence,4.85,,LakeCounty,2016,4,21145,3016.0,LC26042342,5,Hidden Valley Lake,,,4,2026-04-01,-122.527186,,,2026-03-02,2026-02-05,,,38.784357,825000.0,CA,,Middletown,True,1,Middletown,One,Kinsel,2026-04-01,,211266.0,4,False,6.0,Middletown Unified,95467,RE/MAX Gold Lake County,0.0,211266.0,,21145 Yankee Valley Road
1874900.0,1153575842,2026-04-01,1875000.0,Sam,Beshara,33.631141,-117.930686,24 Ebb Tide,Residential,2207.0,1874900.0,13,RE/MAX TerraSol,Seven Gables Real Estate,,Sam Beshara,,,OCFELIDEB,Debbie,Felix,,Monthly,,1153575842,N6 - Newport Heights,,Orange,Residential,Closed,,Sam,True,2.0,,Condominium,4.6943,Newport Heights (NEWH),OrangeCounty,2018,13,24,2207.0,OC26042354,4,Newport Beach,,,4,2026-04-01,-117.930686,,,2026-03-11,2026-02-25,,,33.631141,1874900.0,CA,,,False,,,ThreeOrMore,Beshara,2026-04-01,,204482.0,1,False,2.0,Newport Mesa Unified,92663,Seven Gables Real Estate,176.0,204482.0,,24 Ebb Tide
11000.0,1153575841,,,Annie,Lee,34.066183,-118.339996,423 S Citrus,ResidentialLease,2680.0,9200.0,30,Premier Realty,,Premier Realty,Annie Lee,Ethan,Baik,,,,,,,1153575841,C18 - Hancock Park-Wilshire,,Los Angeles,ResidentialLease,Active,,Annie,False,2.0,,SingleFamilyResidence,0.1551,,,1924,30,423,2680.0,DW26042337,4,Los Angeles,,,3,2026-02-05,-118.339996,,,,2026-02-05,,,34.066183,9200.0,CA,,,True,1,,One,Lee,,,6755.0,3,False,2.0,Los Angeles Unified,90036,,0.0,6755.0,,423 S Citrus
1288000.0,1153575810,,,Jing,Luo,37.67403407,-121.87007966,4067 Alvarado Street,Residential,1458.0,1288000.0,35,Maxreal,,,Jing Luo,,,,,,,,,1153575810,699 - Not Defined,,Alameda,Residential,Active,Other,Jing,True,2.0,,SingleFamilyResidence,0.1492,,,1964,35,4067,1458.0,ML82036312,2,Pleasanton,,,3,2026-02-25,-121.87007966,,,,2026-02-25,,,37.67403407,1288000.0,CA,,Other,False,,Other,,Luo,,,6500.0,,False,2.0,Other,94566,,,6500.0,,4067 Alvarado Street
420000.0,1153575654,,,Paul,Rinde,33.687801,-117.16738,29806 Coral Tree Court,Residential,1299.0,410000.0,36,"Realty Source, Inc",,,Paul Rinde,,,,,,,Monthly,,1153575654,SRCAR - Southwest Riverside County,,Riverside,Residential,Active,,Paul,True,2.0,,SingleFamilyResidence,0.09,,,1990,36,29806,1299.0,SW26032700,2,Menifee,,,3,2026-02-24,-117.16738,,,,2026-02-24,,,33.687801,410000.0,CA,,,True,1,,One,Rinde,,,3920.0,3,False,2.0,Menifee Union,92584,,85.0,3920.0,,29806 Coral Tree Court
689000.0,1153575648,2026-03-30,689000.0,Ryan,Stephens,32.726267,-116.97173,10443 Graphite St,Residential,1516.0,689000.0,3,Coldwell Banker West,Pasas Properties,,Ryan Stephens,,,SAND-625216,Linda,Pasas,,Monthly,,1153575648,91977 - Spring Valley,,San Diego,Residential,Closed,,Ryan,True,2.0,,Townhouse,0.0,,SanDiego,2023,3,10443,1516.0,PTP2601470,3,Spring Valley,,,3,2026-03-30,-116.97173,,,2026-03-01,2026-02-23,,,32.726267,689000.0,CA,,,False,2,,Two,Stephens,2026-03-30,,0.0,3,,2.0,Grossmont Union,91977,Pasas Properties,375.0,0.0,,10443 Graphite St
3100.0,1153575571,,,Anthony,Morelos,34.032232,-118.213461,932 S Mott 3,ResidentialLease,900.0,3100.0,6,The Real Estate Solution,,,Anthony Morelos,,,,,,,,,1153575571,BOYH - Boyle Heights,,Los Angeles,ResidentialLease,Active,,Anthony,,1.0,,Duplex,0.0773,,,1910,6,932,900.0,PW26042367,1,Los Angeles,,,3,2026-02-25,-118.213461,,,,2026-02-25,,,34.032232,3100.0,CA,,,False,,,ThreeOrMore,Morelos,,,3369.0,2,False,0.0,Los Angeles Unified,90023,,0.0,3369.0,,932 S Mott 3
824500.0,1153575570,2026-03-23,800000.0,Peter,Aguilar,34.070106,-117.740244,652 Lincoln,ResidentialIncome,,824500.0,16,Circle Real Estate,RE/MAX TIME REALTY,Circle Real Estate,Peter Aguilar,Erika,Hermosillo,CV41635,Michael,Gharib,,,,1153575570,687 - Pomona,,Los Angeles,ResidentialIncome,Closed,,Peter,,2.0,,Duplex,0.1418,,CitrusValley,1948,16,652,,TR26042370,,Pomona,,1752.0,,2026-03-23,-117.740244,,,2026-03-13,2026-02-25,,,34.070106,824500.0,CA,,,,,,,Aguilar,2026-03-23,,6178.0,,False,2.0,,91767,RE/MAX TIME REALTY,,6178.0,,652 Lincoln
189900.0,1153575569,,,Luis,Cortez-Avila,34.065322,-117.246651,25526 Redlands Boulevard 157,ManufacturedInPark,1440.0,189900.0,0,Acevedo Real Estate Professionals,,,Luis Cortez-Avila,,,,,,,,,1153575569,267 - Loma Linda,,San Bernardino,ManufacturedInPark,Active,,Luis,,0.0,,,0.0331,,,1977,0,25526,1440.0,CV26042375,2,Loma Linda,,,3,2026-02-24,-117.246651,,,,2026-02-24,,,34.065322,189900.0,CA,,,,1,,One,Cortez-Avila,,,1440.0,,,0.0,Redlands Unified,92354,,0.0,1440.0,,25526 Redlands Boulevard 157
5100.0,1153575523,,,Jason,Kim,33.872124,-118.055477,17434 Lori Ann Lane,ResidentialLease,2753.0,5100.0,31,New Star Realty & Investment,,New Star Realty & Investment,Jason Kim,Myungwon,Kim,,,,,,,1153575523,"RB - Cerritos South of 91 Frwy, E of Norwalk",,Los Angeles,ResidentialLease,Active,,Jason,True,6.0,,SingleFamilyResidence,0.169,,,1973,31,17434,2753.0,PW26042374,3,Cerritos,,,4,2026-02-25,-118.055477,,,,2026-02-25,,,33.872124,5100.0,CA,,Carmenita,True,2,Cerritos,Two,Kim,,,7363.0,2,False,3.0,ABC Unified,90703,,0.0,7363.0,,17434 Lori Ann Lane
4500.0,1153575473,,,Michael,Breen,33.852116,-117.73985,7928 E Horizon View Drive,ResidentialLease,1512.0,4500.0,8,Coldwell Banker Platinum Prop.,,,Michael Breen,,,,,,,Annually,,1153575473,77 - Anaheim Hills,,Orange,ResidentialLease,Active,Canyon Rim,Michael,True,5.0,,Condominium,1.0637,Viewpointe North (VPNR),,1995,8,7928,1512.0,PW26020806,4,Anaheim Hills,,,3,2026-02-01,-117.73985,,,,2026-02-01,,,33.852116,4500.0,CA,,El Rancho,True,2,Canyon,Two,Breen,,,46333.0,0,False,2.0,Orange Unified,92808,,,46333.0,,7928 E Horizon View Drive
